Highlight region,Use Me,City,Colors,Country,Customer Name,Discount,Latitude,Longitude,Make,Model Year,Model,Number of Records,Order ID,Price,Profit,Purchase Date,Region,State,Zip Code
False,Fort Wayne,Fort Wayne,Blue,United States,Fitz Jelphs,0.81,41.0938,-85.0707,Chrysler,2001,Sebring,1,229,41182,882,8/31/2015,East,Indiana,46862
False,Albany,Albany,Yellow,United States,Nari Rikkard,0.5,42.7198,-73.8207,Ford,2000,Crown Victoria,1,230,45189,11772,5/9/2018,East,New York,12205
False,Greensboro,Greensboro,Black,United States,Bernadette Stiggers,0.15,36.0777,-79.9086,Pontiac,2011,Solstice,1,231,96313,9195,4/30/2018,South,North Carolina,27409
False,El Paso,El Paso,Blue,United States,Nevile Fleg,0.56,31.6948,-106.3,Ferrari,2013,612 Scaglietti,1,232,13418,9264,6/23/2016,South,Texas,88553
False,Charleston,Charleston,Yellow,United States,Gare Adnams,0.37,38.2968,-81.5547,Oldsmobile,2004,Aurora,1,235,91281,34392,11/9/2016,East,West Virginia,25356
False,Jacksonville,Jacksonville,Black,United States,Alanah Greves,0.44,30.3449,-81.6831,MINI,2016,Countryman,1,236,56446,543,4/23/2015,South,Florida,32230
False,Stamford,Stamford,Red,United States,Ailyn Persehouse,0.46,41.3089,-73.3637,Oldsmobile,2004,Silhouette,1,237,38703,1649,10/18/2018,East,Connecticut,06912
False,Elizabeth,Elizabeth,Black,United States,Greta Laetham,0.35,40.6747,-74.2239,Lamborghini,2008,Gallardo,1,240,74972,27365,7/11/2016,East,New Jersey,07208
False,Houston,Houston,Yellow,United States,Florri Goodson,0.42,29.834,-95.4342,Chevrolet,2016,Silverado 1500,1,241,57239,45680,7/1/2018,South,Texas,77266
False,Richmond,Richmond,Yellow,United States,Earl Plumridge,0.64,37.5242,-77.4932,Pontiac,2011,G6,1,242,80191,11896,8/4/2016,East,Virginia,23260
False,Mansfield,Mansfield,Blue,United States,Dina Odde,0.46,40.7779,-82.4613,Pontiac,2015,Vibe,1,243,16367,10537,9/19/2015,East,Ohio,44905
False,Madison,Madison,Black,United States,Rozella Rudiger,0.36,43.0982,-89.3242,Honda,2005,Odyssey,1,244,18419,43626,2/8/2015,Central,Wisconsin,53779
False,Brooklyn,Brooklyn,Yellow,United States,Sibbie MacQuaker,0.5,40.6281,-73.9467,Mazda,2016,Mazda2,1,245,68686,4901,6/7/2016,East,New York,11210
False,Pensacola,Pensacola,Black,United States,Brodie MacAne,0.31,30.4481,-87.2589,Volkswagen,2009,Jetta,1,247,31670,10522,12/23/2018,South,Florida,32505
False,Huntington,Huntington,Blue,United States,Ainsley Gallanders,0.17,38.4134,-82.2774,Kia,2016,Soul,1,248,51868,9391,1/10/2017,East,West Virginia,25726
False,Hattiesburg,Hattiesburg,Black,United States,Bianca Gillhespy,0.39,31.1721,-89.2948,Chevrolet,2004,Malibu,1,249,81878,11752,10/7/2016,South,Mississippi,39404
False,Saint Paul,Saint Paul,Red,United States,Kev Leigh,0.06,44.9427,-93.0828,Audi,2015,TT,1,250,19383,9168,7/7/2018,Central,Minnesota,55146
True,Albuquerque,Albuquerque,Yellow,United States,Petronella Steutly,0.78,35.0512,-106.7269,Mercury,2005,Mountaineer,1,253,67911,14236,4/26/2016,West,New Mexico,87121
False,Kansas City,Kansas City,Yellow,United States,Cecile Biggans,0.67,39.035,-94.3567,Toyota,2008,Tacoma Xtra,1,254,69466,40831,1/22/2016,Central,Missouri,64142
False,Madison,Madison,Black,United States,Verene Waterhowse,0.63,43.0696,-89.4239,Suzuki,2002,Esteem,1,255,15247,8124,3/23/2017,Central,Wisconsin,53710
False,Chicago,Chicago,Blue,United States,Pierrette Mycock,0.3,41.8119,-87.6873,Acura,2001,TL,1,256,68161,3307,5/8/2015,Central,Illinois,60691
True,Denver,Denver,Yellow,United States,Maisie Hawksworth,0.38,39.7388,-104.4083,Saturn,2007,S-Series,1,257,41568,5333,6/28/2015,West,Colorado,80255
False,Joliet,Joliet,Blue,United States,Leonid Crosseland,0.11,41.5454,-88.1299,GMC,2001,Rally Wagon G3500,1,258,40634,1862,12/4/2017,Central,Illinois,60435
False,Norfolk,Norfolk,Blue,United States,Sella Tullis,0.24,36.9312,-76.2397,Volkswagen,2006,Golf,1,260,56028,20344,3/1/2015,East,Virginia,23514
False,El Paso,El Paso,Green,United States,Adella Corbyn,0.05,31.6948,-106.3,Land Rover,2000,Defender,1,262,16562,19263,10/23/2015,South,Texas,88535
False,Hartford,Hartford,Red,United States,Nari Tivolier,0.08,41.7665,-72.6933,Chevrolet,2006,Metro,1,263,40217,3598,5/18/2018,East,Connecticut,06160
False,Brockton,Brockton,Yellow,United States,Tom Dumbreck,0.24,41.9705,-70.7014,Audi,2016,S6,1,264,41324,3068,9/25/2017,East,Massachusetts,02405
True,Orange,Orange,Yellow,United States,Quinlan Kops,0.8,33.7915,-117.714,GMC,2011,Savana,1,265,60922,18215,11/4/2016,West,California,92862
False,Minneapolis,Minneapolis,Green,United States,Melisse Cuckoo,0.64,45.0242,-93.302,Ford,2000,F150,1,266,68057,38188,5/18/2017,Central,Minnesota,55412
False,Dearborn,Dearborn,Black,United States,Pincus Kilner,0.8,42.3349,-83.1801,Dodge,2011,Durango,1,267,58973,2531,3/24/2018,East,Michigan,48126
True,Las Vegas,Las Vegas,Black,United States,Cinnamon Bleddon,0.43,35.9279,-114.9721,Cadillac,2005,DeVille,1,268,93302,851,10/18/2017,West,Nevada,89160
False,Saint Paul,Saint Paul,Blue,United States,Rickert Champe,0.53,44.806,-93.1409,Hyundai,2011,Santa Fe,1,269,47842,5177,7/6/2018,Central,Minnesota,55123
True,Denver,Denver,Green,United States,Graehme Coldham,0.27,39.7783,-104.7556,Mercedes-Benz,2009,E-Class,1,271,23500,35786,10/17/2015,West,Colorado,80249
False,Gaithersburg,Gaithersburg,Red,United States,Tucky Armiger,0.2,39.0883,-77.1568,Hummer,2012,H3,1,272,65455,10396,9/17/2015,East,Maryland,20883
False,El Paso,El Paso,Yellow,United States,Debee Maycock,0.45,31.6948,-106.3,Volkswagen,2016,Golf,1,273,11663,5228,1/7/2016,South,Texas,88519
False,New York City,New York City,Red,United States,Jessica Jessop,0.74,40.7086,-74.0087,GMC,2014,Savana 3500,1,274,60118,6142,2/6/2018,East,New York,10045
False,Naples,Naples,Blue,United States,Ripley Lerigo,0.09,26.0143,-81.5856,Honda,2011,Insight,1,277,72953,2213,11/23/2015,South,Florida,34114
False,Duluth,Duluth,Yellow,United States,Marylin Zapatero,0.7,33.9845,-84.1529,Lamborghini,2015,Murciélago,1,278,47437,45992,4/16/2016,South,Georgia,30096
False,Young America,Young America,Black,United States,Min Jandourek,0.23,44.8055,-93.7665,Chevrolet,2011,Express 3500,1,279,80576,16119,11/8/2015,Central,Minnesota,55557
True,Peoria,Peoria,Green,United States,Elenore Tubritt,0.39,33.7169,-112.238,Jaguar,2008,XJ Series,1,280,94858,3095,10/1/2015,West,Arizona,85383
False,Houston,Houston,Yellow,United States,Lorin Tetsall,0.69,29.7758,-95.3121,Scion,2016,xD,1,282,95382,44531,7/2/2016,South,Texas,77020
True,Littleton,Littleton,Red,United States,Demetria Dunsmuir,0.3,39.592,-105.1328,Tesla,2015,Roadster,1,283,24602,8977,2/6/2015,West,Colorado,80127
True,Sacramento,Sacramento,Red,United States,Kylen Girkin,0.42,38.5816,-121.4933,Toyota,2002,Supra,1,284,72119,20547,1/21/2015,West,California,95894
False,Lakeland,Lakeland,Black,United States,Iolanthe Brantl,0.86,27.9865,-82.0139,Ford,2002,Explorer,1,286,66008,9391,10/14/2017,South,Florida,33811
False,San Antonio,San Antonio,Red,United States,Ambrosi Morilla,0.68,29.4413,-98.4793,Toyota,2011,Highlander,1,287,73579,2133,8/29/2017,South,Texas,78215
False,Nashville,Nashville,Blue,United States,Gerek Wesgate,0.74,36.1866,-86.7852,Audi,2017,A3,1,291,26808,4267,12/11/2017,South,Tennessee,37235
False,Washington,Washington,Black,United States,Bernie Yakobowitz,0.49,38.8933,-77.0146,BMW,2004,3 Series,1,292,80750,16509,9/14/2016,East,District of Columbia,20470
False,El Paso,El Paso,Black,United States,Homer Wadhams,0.58,31.6948,-106.3,Mercedes-Benz,2013,M-Class,1,293,63955,32787,9/10/2015,South,Texas,79977
False,Fort Pierce,Fort Pierce,Red,United States,Delcina Chyuerton,0.61,27.3896,-80.2615,Ford,2014,Expedition EL,1,298,50617,16122,3/25/2016,South,Florida,34949
True,Salt Lake City,Salt Lake City,Yellow,United States,Kipp Quilty,0.05,40.7713,-111.9309,Mercury,2009,Grand Marquis,1,299,85174,10117,12/10/2018,West,Utah,84140
False,Brooklyn,Brooklyn,Blue,United States,Horatia Francioli,0.15,40.6451,-73.945,Hyundai,2012,Santa Fe,1,300,45141,14074,1/18/2017,East,New York,11254
True,Fullerton,Fullerton,Yellow,United States,Ardelia Dayce,0.84,33.8994,-117.9063,Kia,2013,Amanti,1,301,47738,1074,11/28/2015,West,California,92835
False,Fort Worth,Fort Worth,Yellow,United States,Miguela Pischoff,0.15,32.7233,-97.269,Scion,2009,xB,1,302,75252,12006,12/10/2017,South,Texas,76105
False,West Palm Beach,West Palm Beach,Green,United States,Alberik Ruler,0.43,26.6644,-80.1741,Nissan,2003,Sentra,1,303,21712,13027,9/24/2015,South,Florida,33411
False,Fort Worth,Fort Worth,Yellow,United States,Benji Doddridge,0.76,32.7714,-97.2915,Suzuki,2013,Daewoo Lacetti,1,304,43637,20312,6/26/2015,South,Texas,76121
False,Houston,Houston,Yellow,United States,Raychel Assard,0.1,29.834,-95.4342,Mercedes-Benz,2016,CL-Class,1,305,89152,13115,3/25/2017,South,Texas,77218
False,Huntington,Huntington,Red,United States,Carrol Ragate,0.6,38.4134,-82.2774,Kia,2007,Sedona,1,307,91281,849,5/31/2015,East,West Virginia,25770
False,Springfield,Springfield,Yellow,United States,Friederike Dryden,0.81,39.9106,-83.7856,MINI,2014,Clubman,1,308,94354,12909,3/3/2018,East,Ohio,45505
False,Kansas City,Kansas City,Black,United States,Ollie Anstis,0.48,39.2829,-94.409,Toyota,2016,Tundra,1,309,38759,927,1/6/2018,Central,Missouri,64144
False,Indianapolis,Indianapolis,Blue,United States,Danyelle McManamen,0.86,39.7673,-86.1606,Ford,2009,Ranger,1,310,79803,27155,7/25/2017,East,Indiana,46207
False,Virginia Beach,Virginia Beach,Blue,United States,Bryce Hammarberg,0.76,36.7978,-76.1759,Toyota,2006,Sequoia,1,311,22671,56556,4/28/2015,East,Virginia,23464
True,Concord,Concord,Yellow,United States,Casar Glowacha,0.17,37.7772,-121.9554,Lexus,2015,LS,1,314,16425,11903,3/9/2018,West,California,94522
False,Sioux Falls,Sioux Falls,Yellow,United States,Vanni Ochterlonie,0.38,43.6746,-96.7913,Suzuki,2012,SX4,1,315,76343,253,2/3/2016,Central,South Dakota,57193
True,Orange,Orange,Yellow,United States,Keane Webber,0.36,33.811,-117.8493,Toyota,2007,Highlander,1,316,38368,30489,2/28/2017,West,California,92867
False,Charleston,Charleston,Red,United States,Bennett Stannas,0.3,32.8488,-79.8577,Honda,2005,Odyssey,1,317,81675,12060,12/23/2015,South,South Carolina,29416
False,Lancaster,Lancaster,Yellow,United States,Scarlet Jell,0.59,40.0185,-76.2976,Lincoln,2000,Town Car,1,320,46486,9212,4/10/2018,East,Pennsylvania,17605
True,Seattle,Seattle,Black,United States,Elbertina Rustidge,0.28,47.6564,-122.3048,Hyundai,2008,XG350,1,321,70052,0,1/3/2015,West,Washington,98195
False,Memphis,Memphis,Red,United States,Bunnie Mungane,0.43,35.2017,-89.9715,Volkswagen,2001,Jetta,1,323,71589,30543,6/1/2015,South,Tennessee,38168
False,Ocala,Ocala,Black,United States,Tilly Broomer,0.61,29.1565,-82.2095,Suzuki,2016,Kizashi,1,325,95093,57300,12/27/2017,South,Florida,34474
False,Cleveland,Cleveland,Blue,United States,Carver Magnay,0.02,41.6857,-81.6728,Lincoln,2018,MKX,1,326,75249,9969,6/4/2017,East,Ohio,44191
False,Stamford,Stamford,Yellow,United States,Malynda Keningley,0.34,41.0888,-73.5435,Ferrari,2011,F430 Spider,1,328,36504,2504,8/25/2018,East,Connecticut,06905
False,Tulsa,Tulsa,Red,United States,Felipa Dwire,0.06,36.1398,-96.0297,Isuzu,2002,Trooper,1,330,35501,13982,9/9/2015,South,Oklahoma,74149
False,Chicago,Chicago,Red,United States,Robinet St. Quentin,0.72,41.8756,-87.6378,Mercedes-Benz,2013,R-Class,1,332,70071,848,9/22/2018,Central,Illinois,60686
False,Madison,Madison,Yellow,United States,Martha Durnford,0.28,43.0696,-89.4239,Maserati,2016,Quattroporte,1,333,46026,48902,12/1/2018,Central,Wisconsin,53726
False,Wilkes Barre,Wilkes Barre,Yellow,United States,Free Collisson,0.88,41.2722,-75.8801,Suzuki,2000,Samurai,1,334,63562,3711,1/6/2017,East,Pennsylvania,18768
False,Richmond,Richmond,Red,United States,Tessie Camplin,0.35,37.5242,-77.4932,Toyota,2011,4Runner,1,335,30214,4820,9/2/2018,East,Virginia,23293
False,Little Rock,Little Rock,Red,United States,Lynda Reddick,0.82,34.7519,-92.3925,Chevrolet,2000,G-Series G20,1,336,52649,27385,7/27/2017,South,Arkansas,72222
False,Orlando,Orlando,Yellow,United States,Archambault Pain,0.13,28.5679,-81.3258,Suzuki,2010,Grand Vitara,1,337,87674,27570,6/1/2017,South,Florida,32813
True,North Hollywood,North Hollywood,Green,United States,Kali Vink,0.85,33.7866,-118.2987,Hummer,2015,H3T,1,338,62819,25431,7/25/2016,West,California,91616
False,Cleveland,Cleveland,Red,United States,Fredra Stollenberg,0.05,41.4509,-81.619,Lamborghini,2012,Murciélago,1,339,29665,39359,1/14/2017,East,Ohio,44105
False,Trenton,Trenton,Black,United States,Lenard Beceril,0.01,40.2204,-74.7622,Pontiac,2008,Grand Prix,1,340,70847,3431,4/2/2016,East,New Jersey,08608
False,Milwaukee,Milwaukee,Yellow,United States,Enrique Serjeant,0.81,43.0685,-87.9715,Oldsmobile,2001,98,1,341,50858,9041,7/12/2017,Central,Wisconsin,53210
True,Van Nuys,Van Nuys,Red,United States,Matthaeus Adrianello,0.86,33.7866,-118.2987,Honda,2015,Insight,1,342,67829,38142,10/27/2016,West,California,91499
True,Tucson,Tucson,Yellow,United States,Collin Alessandretti,0.82,32.2138,-110.824,Chrysler,2000,Concorde,1,343,53354,52750,8/10/2016,West,Arizona,85710
False,New York City,New York City,Blue,United States,Electra Ferrieri,0.63,40.7506,-73.9894,Volkswagen,2014,R32,1,344,36607,0,6/22/2016,East,New York,10120
False,Odessa,Odessa,Black,United States,Tarra Giacomello,0.35,31.7466,-102.567,Volvo,2013,XC70,1,346,87195,16281,8/24/2016,South,Texas,79769
False,Lynchburg,Lynchburg,Black,United States,Portie Chatters,0.84,37.4009,-79.1785,Chevrolet,2017,Silverado 3500,1,349,60840,3078,3/8/2018,East,Virginia,24515
False,Louisville,Louisville,Yellow,United States,Addie Chasier,0.28,38.2467,-85.6853,Suzuki,2007,Esteem,1,350,36247,12620,7/22/2015,East,Kentucky,40280
False,Beaumont,Beaumont,Yellow,United States,Peyton Bohin,0.89,30.0211,-94.1157,Acura,2003,TL,1,351,88064,2982,9/8/2015,South,Texas,77705
False,Springfield,Springfield,Blue,United States,Wilhelm Herculson,0.62,39.7495,-89.606,Chevrolet,2016,Express 2500,1,352,73004,5628,10/27/2016,Central,Illinois,62764
False,Roanoke,Roanoke,Green,United States,Grier Calcutt,0.72,37.2742,-79.9579,GMC,2006,Safari,1,353,55770,7754,11/24/2016,East,Virginia,24040
False,Fairfax,Fairfax,Blue,United States,Lucilia Kurtis,0.37,38.7351,-77.0796,Toyota,2006,Tacoma Xtra,1,354,46990,42074,5/24/2017,East,Virginia,22036
False,Saint Paul,Saint Paul,Black,United States,Basia Grout,0.31,45.0059,-93.1059,Chevrolet,2006,Camaro,1,355,89584,32376,4/7/2015,Central,Minnesota,55188
False,Jamaica,Jamaica,Blue,United States,Lucita Jersh,0.05,40.6914,-73.8061,Chevrolet,2003,Express 1500,1,356,18443,12500,6/14/2018,East,New York,11470
False,Chattanooga,Chattanooga,Black,United States,Nonna Rickerd,0.21,35.0768,-85.3082,Toyota,2012,4Runner,1,357,13508,18331,11/21/2018,South,Tennessee,37405
True,San Bernardino,San Bernardino,Yellow,United States,Candace Foster,0.09,34.1446,-117.3013,Ford,2009,Escort,1,358,90418,16681,9/10/2017,West,California,92405
True,Denver,Denver,Red,United States,Evyn Ingham,0.01,39.7388,-104.4083,Ford,2011,Explorer Sport Trac,1,359,78691,2969,2/20/2018,West,Colorado,80217
True,Sacramento,Sacramento,Green,United States,Fonzie Guilbert,0.58,38.6026,-121.4475,Lexus,2011,RX Hybrid,1,360,49069,5305,10/4/2016,West,California,95852
True,Colorado Springs,Colorado Springs,Black,United States,Kissee Menham,0.03,38.9497,-104.767,Jeep,2017,Grand Cherokee,1,361,52983,1255,12/21/2018,West,Colorado,80920
True,San Francisco,San Francisco,Black,United States,Donetta Honnicott,0.05,37.7848,-122.7278,Isuzu,2005,Rodeo,1,362,18054,3936,5/3/2018,West,California,94154
False,Scranton,Scranton,Blue,United States,Sylvan McIlwreath,0.42,41.4019,-75.6376,Nissan,2011,Altima,1,365,94760,10638,2/20/2017,East,Pennsylvania,18514
False,Minneapolis,Minneapolis,Green,United States,Francesco Lamport,0.04,45.04,-93.4865,Ford,2001,Probe,1,366,86668,24046,12/15/2015,Central,Minnesota,55446
False,Boca Raton,Boca Raton,Yellow,United States,Farris Pietasch,0.05,26.3462,-80.0844,Acura,2001,TL,1,367,45665,8417,3/19/2015,South,Florida,33432
False,New York City,New York City,Red,United States,Lennard Ashbey,0.23,40.7864,-73.9764,Mitsubishi,2015,Galant,1,368,26082,8145,1/13/2015,East,New York,10024
False,Lees Summit,Lees Summit,Blue,United States,Talia Tumility,0.41,38.8518,-94.3944,Kia,2015,Soul,1,369,23929,39012,3/3/2018,Central,Missouri,64082
False,Boston,Boston,Yellow,United States,Georgena Cuxon,0.43,42.3389,-70.9196,Hummer,2003,H1,1,371,52595,34758,9/5/2018,East,Massachusetts,02283
True,San Diego,San Diego,Green,United States,Sylvia Macauley,0.78,33.0169,-116.846,Subaru,2001,Alcyone SVX,1,372,66302,52420,8/1/2015,West,California,92196
False,Topeka,Topeka,Black,United States,Alvira Clausewitz,0.82,39.0142,-95.6982,Plymouth,2004,Prowler,1,374,64200,11016,10/24/2018,Central,Kansas,66611
False,Rochester,Rochester,Red,United States,Estel Abbett,0.29,44.0225,-92.4668,Mercury,2012,Monterey,1,376,23611,27314,6/14/2016,Central,Minnesota,55905
False,Charleston,Charleston,Black,United States,Nicholas Mitroshinov,0.08,38.2968,-81.5547,Dodge,2004,Avenger,1,377,96671,33024,5/16/2017,East,West Virginia,25362
False,Hot Springs National Park,Hot Springs National Park,Black,United States,Raynell Sappell,0.61,34.5137,-92.9685,Audi,2010,TT,1,378,37815,8344,7/11/2015,South,Arkansas,71914
False,Bronx,Bronx,Red,United States,Walker Cockley,0.27,40.8085,-73.9198,Mercedes-Benz,2016,E-Class,1,379,67386,35145,9/15/2017,East,New York,10454
False,Tallahassee,Tallahassee,Yellow,United States,Phyllys Feldmus,0.42,30.5422,-84.1413,Plymouth,2000,Acclaim,1,381,25270,17710,1/25/2018,South,Florida,32309
True,San Francisco,San Francisco,Green,United States,Avie Dri,0.67,37.7211,-122.4754,Lexus,2011,RX,1,382,79905,1194,11/5/2016,West,California,94132
False,Vienna,Vienna,Red,United States,Arlyn Deppe,0.75,38.8318,-77.2888,GMC,2008,Envoy,1,383,62062,47011,1/30/2015,East,Virginia,22184
False,New York City,New York City,Green,United States,Evanne Van der Baaren,0.54,40.6964,-74.0253,Mercedes-Benz,2016,R-Class,1,384,16425,9020,8/15/2017,East,New York,10004
False,Springfield,Springfield,Black,United States,Shaun Lisciandro,0.14,37.2581,-93.3437,Mercedes-Benz,2009,E-Class,1,388,84266,6635,7/19/2018,Central,Missouri,65805
False,Lancaster,Lancaster,Red,United States,Sashenka Flowith,0.63,40.0185,-76.2976,Pontiac,2014,G8,1,389,67385,38824,2/17/2017,East,Pennsylvania,17605
False,Dallas,Dallas,Yellow,United States,Devinne Van Der Weedenburg,0.34,32.8756,-96.7495,Buick,2003,Regal,1,390,36050,33428,5/17/2015,South,Texas,75231
False,Jacksonville,Jacksonville,Yellow,United States,Simeon Verzey,0.78,30.329,-81.8176,Audi,2006,Allroad,1,392,57932,2698,1/11/2015,South,Florida,32220
True,Pocatello,Pocatello,Red,United States,Caitlin Andresen,0.54,42.6395,-112.3138,Kia,2010,Amanti,1,394,68776,14916,6/12/2017,West,Idaho,83206
True,Seattle,Seattle,Yellow,United States,Con Brady,0.9,47.7377,-122.3431,Lexus,2015,GX,1,396,47817,13096,6/20/2015,West,Washington,98133
True,San Jose,San Jose,Green,United States,Casie Mathen,0.65,37.2602,-121.7709,Hyundai,2017,Sonata,1,397,46392,1167,5/18/2017,West,California,95138
False,Trenton,Trenton,Yellow,United States,Griswold Woodfin,0.4,40.2805,-74.712,Cadillac,2014,STS,1,398,85549,37702,11/3/2018,East,New Jersey,08695
False,Winston Salem,Winston Salem,Yellow,United States,West Greenset,0.06,36.144,-80.2376,Nissan,2013,Titan,1,399,83218,16052,9/23/2016,South,North Carolina,27105
False,New York City,New York City,Black,United States,Oralla Marvelley,0.79,40.7918,-73.9448,Porsche,2013,911,1,400,63579,5944,12/19/2017,East,New York,10029
False,Cleveland,Cleveland,Red,United States,Tomas Izard,0.31,41.6857,-81.6728,Cadillac,2014,STS-V,1,402,72787,19429,7/17/2016,East,Ohio,44177
False,Lexington,Lexington,Red,United States,Cirillo Sherer,0.05,37.9651,-84.4708,Mazda,2010,Mazda3,1,405,71452,6782,12/25/2017,East,Kentucky,40515
False,Hartford,Hartford,Yellow,United States,Sher McGaughay,0.58,41.786,-72.6758,Mitsubishi,2001,Diamante,1,406,48043,732,3/25/2015,East,Connecticut,06120
True,San Francisco,San Francisco,Green,United States,Orly Pegden,0.32,37.7848,-122.7278,Ford,2007,Thunderbird,1,407,82900,1426,2/18/2016,West,California,94126
False,Mobile,Mobile,Black,United States,Hallie Dinsell,0.44,30.6589,-88.178,Hyundai,2015,Santa Fe,1,409,10173,52078,7/6/2018,South,Alabama,36689
False,Fort Worth,Fort Worth,Blue,United States,Julio Snaith,0.31,32.6796,-97.3336,GMC,2002,Safari,1,410,69187,4223,11/23/2018,South,Texas,76115
